Tracker ID,Wiki page,Unit,Plant,Other names,Chinese name,Owner,Parent,Capacity (MW),Status,Jan 17 Note,Start year,Planned retirement,Year retired,Combustion technology,Location,Local area,"Major area (prefecture, district)",Subnational unit,Country,Region,Latitude,Longitude,Accuracy,Permits,Coal source,Heat rate,Emission factor,Capacity factor,Annual CO2
G101530,http://bit.ly/1K0bmMl,Chongqing Baihe power station Unit 3,Chongqing Baihe power station,,中电投重庆白鹤发电厂二期,CPI Chongqing Jiulong Electricity,CPI,300,Operating,,2005,,,Subcritical,Baihe Town,Kai,,Chongqing,China,East Asia,31.269167,108.456944,exact,,,"8,863",227.4,59%,1.4
G101531,http://bit.ly/1K0bmMl,Chongqing Baihe power station Unit 4,Chongqing Baihe power station,,中电投重庆白鹤发电厂二期,Chongqing Baihe Power,CPI,300,Operating,,2006,,,Subcritical,Baihe Town,Kai,,Chongqing,China,East Asia,31.269167,108.456944,exact,,,"8,863",227.4,59%,1.4
G101532,http://bit.ly/1K09T8V,Chongqing Jiulong power station Unit 1,Chongqing Jiulong power station,,中电投重庆九龙发电厂（重庆电厂西厂）,CPI Chongqing Jiulong Electricity,CPI,200,Retired,,1996,,2014,Subcritical,Huangjueping,Jiulongpo,,Chongqing,China,East Asia,29.502000,106.511000,approximate,,,"8,702",211.9,59%,0.9
G101533,http://bit.ly/1K09T8V,Chongqing Jiulong power station Unit 2,Chongqing Jiulong power station,,中电投重庆九龙发电厂（重庆电厂西厂）,CPI Chongqing Jiulong Electricity,CPI,200,Retired,,2005,,2014,Subcritical,Huangjueping,Jiulongpo,,Chongqing,China,East Asia,29.502000,106.511000,approximate,,,"8,702",211.9,59%,0.9
G101534,http://bit.ly/1oomeEX,Chongqing Longqiao 1,Chongqing Longqiao power station,,重庆涪陵龙桥热电厂热电联产改扩建项目一期,China Zhongji Longqiao Thermal Co Ltd,Sinomach,300,Operating,,2014,,,Subcritical,Longqiao Town,Fuling,,Chongqing,China,East Asia,29.707077,107.303315,exact,,,"8,702",211.9,59%,1.3
G101535,http://bit.ly/1oomeEX,Chongqing Longqiao 2,Chongqing Longqiao power station,,重庆涪陵龙桥热电厂热电联产改扩建项目一期,China Zhongji Longqiao Thermal Co Ltd,Sinomach,50,Construction,,,,,Subcritical,Longqiao Town,Fuling,,Chongqing,China,East Asia,29.707077,107.303315,exact,,,"8,702",211.9,59%,0.2
G101536,http://bit.ly/1oomeEX,Chongqing Longqiao 3,Chongqing Longqiao power station,,重庆涪陵龙桥热电厂热电联产改扩建项目一期,China Zhongji Longqiao Thermal Co Ltd,Sinomach,50,Construction,,,,,Subcritical,Longqiao Town,Fuling,,Chongqing,China,East Asia,29.707077,107.303315,exact,,,"8,702",211.9,59%,0.2
G101537,http://bit.ly/1oomeEX,Chongqing Longqiao 4,Chongqing Longqiao power station,,重庆涪陵龙桥热电厂热电联产改扩建项目二期,China Zhongji Longqiao Thermal Co Ltd,Sinomach,80,Announced,,,,,Subcritical,Longqiao Town,Fuling,,Chongqing,China,East Asia,29.707077,107.303315,exact,,,"8,702",211.9,59%,0.3
G101538,http://bit.ly/1oomeEX,Chongqing Longqiao 5,Chongqing Longqiao power station,,重庆涪陵龙桥热电厂热电联产改扩建项目二期,China Zhongji Longqiao Thermal Co Ltd,Sinomach,80,Announced,,,,,Subcritical,Longqiao Town,Fuling,,Chongqing,China,East Asia,29.707077,107.303315,exact,,,"8,702",211.9,59%,0.3
G101539,http://bit.ly/1oomeEX,Chongqing Longqiao 6,Chongqing Longqiao power station,,重庆涪陵龙桥热电厂热电联产改扩建项目二期,China Zhongji Longqiao Thermal Co Ltd,Sinomach,80,Announced,,,,,CFB,Longqiao Town,Fuling,,Chongqing,China,East Asia,29.707077,107.303315,exact,,,"8,702",211.9,59%,0.3
G101540,http://bit.ly/1dKvvJ0,Chongqing power station Unit 5,Chongqing power station,Chongqing Jiulongpo power station,神华国能重庆发电厂(黄桷坪发电厂),Shenhua Guoneng Energy Group,Shenhua Group,200,Retired,,1986,,2014,Subcritical,Huangjueping,Jiulongpo,,Chongqing,China,East Asia,29.483456,106.538984,exact,,,"8,702",211.9,59%,0.9
G101541,http://bit.ly/1dKvvJ0,Chongqing power station Unit 6,Chongqing power station,Chongqing Jiulongpo power station,神华国能重庆发电厂(黄桷坪发电厂),Shenhua Guoneng Energy Group,Shenhua Group,200,Retired,,1986,,2014,Subcritical,Huangjueping,Jiulongpo,,Chongqing,China,East Asia,29.483456,106.538984,exact,,,"8,702",211.9,59%,0.9
G101542,http://bit.ly/1dKvvJ0,Chongqing power station Unit 7,Chongqing power station,Chongqing Jiulongpo power station,神华国能重庆发电厂(黄桷坪发电厂),Shenhua Guoneng Energy Group,Shenhua Group,200,Retired,,1995,,2014,Subcritical,Huangjueping,Jiulongpo,,Chongqing,China,East Asia,29.483456,106.538984,exact,,,"8,702",211.9,59%,0.9
G101543,http://bit.ly/1BfIT1r,Chongqing power station Unit 8,Chongqing power station,Chongqing Jiulongpo power station,神华国能重庆发电厂搬迁新址项目(神华国能万盛发电厂),Shenhua Guoneng Energy Group,Shenhua Group,660,Construction,,2017,,,Supercritical,Guanba,Wansheng,,Chongqing,China,East Asia,29.483456,106.538984,exact,,,"9,080",211.9,59%,3.0
G101544,http://bit.ly/1BfIT1r,Chongqing power station Unit 9,Chongqing power station,Chongqing Jiulongpo power station,神华国能重庆发电厂搬迁新址项目(神华国能万盛发电厂),Shenhua Guoneng Energy Group,Shenhua Group,660,Construction,,2017,,,Supercritical,Guanba,Wansheng,,Chongqing,China,East Asia,29.483456,106.538984,exact,,,"9,080",211.9,59%,3.0
G101545,http://bit.ly/1sEeNgW,Chongqing Qineng 1,Chongqing Qineng power station,,重庆旗能电铝公司自备电厂,Chongqing Qineng Elec & Alumn,Chongqing Energy Investment Group,330,Operating,,2013,,,Subcritical,Gunan Town Beiduchang,Qijiang,,Chongqing,China,East Asia,29.004600,106.567843,exact,,,"8,863",205.3,59%,1.4
G101546,http://bit.ly/1sEeNgW,Chongqing Qineng 2,Chongqing Qineng power station,,重庆旗能电铝公司自备电厂,Chongqing Qineng Elec & Alumn,Chongqing Energy Investment Group,330,Operating,,2013,,,Subcritical,Gunan Town Beiduchang,Qijiang,,Chongqing,China,East Asia,29.004600,106.567843,exact,,,"8,863",205.3,59%,1.4
G101547,http://bit.ly/1oonrw4,Chongqing Shizhu 1,Chongqing Shizhu power station,,大唐国际石柱发电公司,Datang Intl Power Gen Co,China Datang,350,Operating,,2014,,,Supercritical,Nanbin Town,Shizhu Tuija,,Chongqing,China,East Asia,30.389970,108.220206,exact,,,"9,080",211.9,59%,1.6
G101548,http://bit.ly/1oonrw4,Chongqing Shizhu 2,Chongqing Shizhu power station,,大唐国际石柱发电公司,Datang Intl Power Gen Co,China Datang,350,Operating,,2014,,,Supercritical,Nanbin Town,Shizhu Tuija,,Chongqing,China,East Asia,30.389970,108.220206,exact,,,"9,080",211.9,59%,1.6
G101549,http://bit.ly/1CZgw4y,Chongqing Shuanghuai power station Unit 1,Chongqing Shuanghuai power station,"Shuanghuai power station, Daba power station",中电投重庆合川双槐电厂一期,CPI Chongqing Jiulong Electricity,CPI and Chongqing Energy Investment Group,300,Operating,,2006,,,Subcritical,Shuanghuai,Hechuan,,Chongqing,China,East Asia,30.161107,106.548060,exact,,,"8,863",205.3,59%,1.3
G101550,http://bit.ly/1CZgw4y,Chongqing Shuanghuai power station Unit 2,Chongqing Shuanghuai power station,"Shuanghuai power station, Daba power station",中电投重庆合川双槐电厂一期,CPI Chongqing Jiulong Electricity,CPI and Chongqing Energy Investment Group,300,Operating,,2006,,,Subcritical,Shuanghuai,Hechuan,,Chongqing,China,East Asia,30.161107,106.548060,exact,,,"8,863",205.3,59%,1.3
G101551,http://bit.ly/1seAN2j,Chongqing Shuanghuai power station Unit 3,Chongqing Shuanghuai power station,"Shuanghuai power station, Daba power station",中电投重庆合川双槐电厂二期,CPI Chongqing Jiulong Electricity,CPI and Chongqing Energy Investment Group,660,Operating,,2013,,,Ultra-super,Shuanghuai,Hechuan,,Chongqing,China,East Asia,30.161107,106.548060,exact,,,"8,418",205.3,59%,2.7
G101552,http://bit.ly/1seAN2j,Chongqing Shuanghuai power station Unit 4,Chongqing Shuanghuai power station,"Shuanghuai power station, Daba power station",中电投重庆合川双槐电厂二期,CPI Chongqing Jiulong Electricity,CPI and Chongqing Energy Investment Group,660,Operating,,2014,,,Ultra-super,Shuanghuai,Hechuan,,Chongqing,China,East Asia,30.161107,106.548060,exact,,,"8,418",205.3,59%,2.7
G104021,http://bit.ly/1q2ESJj,Huadian Fengjie 1,Huadian Fengjie power station,,华电奉节火电厂,Chongqing Baihe Power,China Huadian,600,Operating,,2016,,,Supercritical,Kangle Town,Fengjie,,Chongqing,China,East Asia,31.118822,109.447256,exact,,,"8,564",205.3,59%,2.5
G104022,http://bit.ly/1q2ESJj,Huadian Fengjie 2,Huadian Fengjie power station,,华电奉节火电厂,Huadian Power Intl Corp,China Huadian,600,Operating,,2016,,,Supercritical,Kangle Town,Fengjie,,Chongqing,China,East Asia,31.118822,109.447256,exact,,,"8,564",205.3,59%,2.5
G104444,http://bit.ly/1K094N6,Huaneng Luohuang power station Unit 1,Huaneng Luohuang power station,,华能珞璜发电厂一期,Huaneng Power International,China Huaneng ,360,Operating,,1991,,,Subcritical,Luohuang,Jiangjin,,Chongqing,China,East Asia,29.347364,106.433182,exact,,,"8,863",227.4,59%,1.7
G104445,http://bit.ly/1K094N6,Huaneng Luohuang power station Unit 2,Huaneng Luohuang power station,,华能珞璜发电厂一期,Huaneng Power International,China Huaneng ,360,Operating,,1992,,,Subcritical,Luohuang,Jiangjin,,Chongqing,China,East Asia,29.347364,106.433182,exact,,,"8,863",227.4,59%,1.7
G104446,http://bit.ly/1K094N6,Huaneng Luohuang power station Unit 3,Huaneng Luohuang power station,,华能珞璜发电厂二期,Huaneng Power International,China Huaneng ,360,Operating,,1998,,,Subcritical,Luohuang,Jiangjin,,Chongqing,China,East Asia,29.347364,106.433182,exact,,,"8,863",227.4,59%,1.7
G104447,http://bit.ly/1K094N6,Huaneng Luohuang power station Unit 4,Huaneng Luohuang power station,,华能珞璜发电厂二期,Huaneng Power International,China Huaneng ,360,Operating,,1998,,,Subcritical,Luohuang,Jiangjin,,Chongqing,China,East Asia,29.347364,106.433182,exact,,,"8,863",227.4,59%,1.7
G104448,http://bit.ly/1K094N6,Huaneng Luohuang power station Unit 5,Huaneng Luohuang power station,,华能珞璜发电厂三期,Huaneng Power International,China Huaneng ,600,Operating,,2006,,,Subcritical,Luohuang,Jiangjin,,Chongqing,China,East Asia,29.347364,106.433182,exact,,,"8,863",227.4,59%,2.8
G104449,http://bit.ly/1K094N6,Huaneng Luohuang power station Unit 6,Huaneng Luohuang power station,,华能珞璜发电厂三期,Huaneng Power International,China Huaneng ,600,Operating,,2007,,,Subcritical,Luohuang,Jiangjin,,Chongqing,China,East Asia,29.347364,106.433182,exact,,,"8,863",227.4,59%,2.8
G106419,http://bit.ly/1JZx4f4,Longqiao Industrial Park power station Unit 3,Longqiao Industrial Park power station,,龙桥工业园发电厂,Chongqing Fuling Water & Hydro,Chongqing Fuling Water & Hydro,30,Retired,,,,2014,Subcritical,Longqiao,Fuling,,Chongqing,China,East Asia,29.709000,107.298000,approximate,,,"8,702",211.9,59%,0.1
G106420,http://bit.ly/1JZx4f4,Longqiao Industrial Park power station Unit 4,Longqiao Industrial Park power station,,龙桥工业园发电厂,Chongqing Fuling Water & Hydro,Chongqing Fuling Water & Hydro,30,Retired,,,,2014,Subcritical,Longqiao,Fuling,,Chongqing,China,East Asia,29.709000,107.298000,approximate,,,"8,702",211.9,59%,0.1
G107219,http://bit.ly/1K0c0tp,Nanchuan Heart River power station Unit 1,Nanchuan Heart River power station,,鲁能南川心河发电厂,Chongqing Electric Power Corp,SGCC,50,Operating,,1998,,,Subcritical,,Nanchuan,,Chongqing,China,East Asia,29.157000,107.099000,approximate,,,"8,702",211.9,59%,0.2
G107220,http://bit.ly/1K0c0tp,Nanchuan Heart River power station Unit 2,Nanchuan Heart River power station,,鲁能南川心河发电厂,Chongqing Electric Power Corp,SGCC,50,Operating,,1998,,,Subcritical,,Nanchuan,,Chongqing,China,East Asia,29.157000,107.099000,approximate,,,"8,702",211.9,59%,0.2
G107269,http://bit.ly/1qP9VWX,Nantong Coal Waste 1,Nantong Coal Waste power station,,重庆南桐矿业南桐低热值煤发电项目,Chongqing Nantong Mining Co,Chongqing Energy Investment Group,300,Construction,,,,,CFB,Guanba,Wansheng,,Chongqing,China,East Asia,29.027000,106.653000,approximate,,,"8,863",205.3,59%,1.3
G107270,http://bit.ly/1qP9VWX,Nantong Coal Waste 2,Nantong Coal Waste power station,,重庆南桐矿业南桐低热值煤发电项目,Chongqing Nantong Mining Co,Chongqing Energy Investment Group,300,Construction,,,,,CFB,Guanba,Wansheng,,Chongqing,China,East Asia,29.027000,106.653000,approximate,,,"8,863",205.3,59%,1.3
G109189,http://bit.ly/1xQIA71,Shenhua Wanzhou power station Unit 1,Shenhua Wanzhou power station,,神华神东电力重庆万州港电公司万州电厂一期,Shenhua Guohua Elec Power Corp,Shenhua Group,"1,000",Operating,,2015,,,Ultra-super,Xintian Town,Wanzhou,,Chongqing,China,East Asia,30.677938,108.398976,exact,,,"8,272",211.9,59%,4.1
G109190,http://bit.ly/1xQIA71,Shenhua Wanzhou power station Unit 2,Shenhua Wanzhou power station,,神华神东电力重庆万州港电公司万州电厂一期,Shenhua Guohua Elec Power Corp,Shenhua Group,"1,000",Operating,,2015,,,Ultra-super,Xintian Town,Wanzhou,,Chongqing,China,East Asia,30.677938,108.398976,exact,,,"8,272",211.9,59%,4.1
G109191,http://bit.ly/1xQIA71,Shenhua Wanzhou power station Unit 3,Shenhua Wanzhou power station,,神华神东电力重庆万州港电公司万州电厂二期,Shenhua Guohua Elec Power Corp,Shenhua Group,"1,000",Shelved,,,,,Ultra-super,Xintian Town,Wanzhou,,Chongqing,China,East Asia,30.677938,108.398976,exact,,,"8,272",211.9,59%,4.1
G109192,http://bit.ly/1xQIA71,Shenhua Wanzhou power station Unit 4,Shenhua Wanzhou power station,,神华神东电力重庆万州港电公司万州电厂二期,Shenhua Guohua Elec Power Corp,Shenhua Group,"1,000",Shelved,,,,,Ultra-super,Xintian Town,Wanzhou,,Chongqing,China,East Asia,30.677938,108.398976,exact,,,"8,272",211.9,59%,4.1
G109328,http://bit.ly/2e6OLVq,Shuijiang Zutuan power station Unit 1,Shuijiang Zutuan power station,,南川工业园区水江组团热电联产,Chongqing Zhongfunan Cogen Power Co.,Chongqing Huineng Industial Co.,350,Shelved,Construction shelved,2017,,,Supercritical,Shuijiang Town Dayan Villege,Nanchuan,,Chongqing,China,East Asia,29.272844,107.293783,approximate,,,"9,080",211.9,59%,1.6
G109329,http://bit.ly/2e6OLVq,Shuijiang Zutuan power station Unit 2,Shuijiang Zutuan power station,,南川工业园区水江组团热电联产,Chongqing Zhongfunan Cogen Power Co.,Chongqing Huineng Industial Co.,50,Shelved,Construction shelved,2017,,,Supercritical,Shuijiang Town Dayan Villege,Nanchuan,,Chongqing,China,East Asia,29.272844,107.293783,approximate,,,"9,080",211.9,59%,0.2
G109330,http://bit.ly/2e6OLVq,Shuijiang Zutuan power station Unit 3,Shuijiang Zutuan power station,,南川工业园区水江组团热电联产,Chongqing Zhongfunan Cogen Power Co.,Chongqing Huineng Industial Co.,50,Shelved,Construction shelved,2017,,,Supercritical,Shuijiang Town Dayan Villege,Nanchuan,,Chongqing,China,East Asia,29.272844,107.293783,approximate,,,"9,080",211.9,59%,0.2
G109331,http://bit.ly/2e6OLVq,Shuijiang Zutuan power station Unit 4,Shuijiang Zutuan power station,,南川工业园区水江组团热电联产,Chongqing Zhongfunan Cogen Power Co.,Chongqing Huineng Industial Co.,50,Shelved,Construction shelved,2017,,,Supercritical,Shuijiang Town Dayan Villege,Nanchuan,,Chongqing,China,East Asia,29.272844,107.293783,approximate,,,"9,080",211.9,59%,0.2
G110726,http://bit.ly/1K0czmZ,Wansheng power station Unit 1,Wansheng power station,,国电重庆恒泰发电公司,China Guodian Corp,China Guodian,300,Operating,,2006,,,Subcritical,Guanba,Qijiang,,Chongqing,China,East Asia,28.840121,106.775685,exact,,,"8,702",211.9,59%,1.3
G110727,http://bit.ly/1K0czmZ,Wansheng power station Unit 2,Wansheng power station,,国电重庆恒泰发电公司,China Guodian Corp,China Guodian,300,Operating,,2007,,,Subcritical,Guanba,Qijiang,,Chongqing,China,East Asia,28.840121,106.775685,exact,,,"8,702",211.9,59%,1.3
G111433,http://bit.ly/1K0dync,Yongchuan Songgai power station Unit 1,Yongchuan Songgai power station,Yongchuan-3 power station,中电投永川发电厂,Tiantai Aluminum,CPI,135,Operating,,2008,,,Subcritical,Songgai Town,Yongchuan,,Chongqing,China,East Asia,29.054777,105.884466,exact,,,"8,863",205.3,59%,0.6
G111434,http://bit.ly/1K0dync,Yongchuan Songgai power station Unit 2,Yongchuan Songgai power station,Yongchuan-3 power station,中电投永川发电厂,Tiantai Aluminum,CPI,135,Operating,,2008,,,Subcritical,Songgai Town,Yongchuan,,Chongqing,China,East Asia,29.054777,105.884466,exact,,,"8,863",205.3,59%,0.6
G111435,http://bit.ly/1K0dync,Yongchuan Songgai power station Unit 3,Yongchuan Songgai power station,,中电投永川松溉发电厂（重庆九龙电厂异地搬迁项目）,CPI Chongqing Jiulong Electricity,CPI,350,Shelved,,,,,Supercritical,Songgai Town,Yongchuan,,Chongqing,China,East Asia,29.054777,105.884466,exact,,,"8,564",205.3,59%,1.4
G111436,http://bit.ly/1K0dync,Yongchuan Songgai power station Unit 4,Yongchuan Songgai power station,,中电投永川松溉发电厂（重庆九龙电厂异地搬迁项目）,CPI Chongqing Jiulong Electricity,CPI,350,Shelved,,,,,Supercritical,Songgai Town,Yongchuan,,Chongqing,China,East Asia,29.054777,105.884466,exact,,,"8,564",205.3,59%,1.4
G101809,http://bit.ly/1Sb57qE,CR Quanhui power station Unit 1,CR Quanhui power station,,华润泉惠热电,CR Power Holding Southeast Branch,"China Resources, Fujian Energy Group",660,Shelved,,,,,Ultra-super,Douwei District,Hui'an,Quanzhou,Fujian,China,East Asia,24.983333,118.800000,approximate,,,"8,272",211.9,59%,2.7
G101810,http://bit.ly/1Sb57qE,CR Quanhui power station Unit 2,CR Quanhui power station,,华润泉惠热电,CR Power Holding Southeast Branch,China Resources & Fujian Energy Group,660,Shelved,,,,,Ultra-super,Douwei District,Hui'an,Quanzhou,Fujian,China,East Asia,24.983333,118.800000,approximate,,,"8,272",211.9,59%,2.7
G102134,http://bit.ly/1CZiTnZ,Datang Ningde power station Unit 1,Datang Ningde power station,,大唐国际宁德发电公司一期,Datang International Power Generation Co,China Datang,600,Operating,,2006,,,Supercritical,Hong'an Road,Fu'an,Ningde,Fujian,China,East Asia,26.757447,119.735394,exact,,,"8,564",205.3,59%,2.5
G102135,http://bit.ly/1CZiTnZ,Datang Ningde power station Unit 2,Datang Ningde power station,,大唐国际宁德发电公司一期,Datang International Power Generation Co,China Datang,600,Operating,,2006,,,Supercritical,Hong'an Road,Fu'an,Ningde,Fujian,China,East Asia,26.757447,119.735394,exact,,,"8,564",205.3,59%,2.5
G102136,http://bit.ly/1CZiTnZ,Datang Ningde power station Unit 3,Datang Ningde power station,,大唐国际宁德发电公司二期,Datang International Power Generation Co,China Datang,660,Operating,,2009,,,Supercritical,Hong'an Road,Fu'an,Ningde,Fujian,China,East Asia,26.757447,119.735394,exact,,,"8,564",205.3,59%,2.7
G102137,http://bit.ly/1CZiTnZ,Datang Ningde power station Unit 4,Datang Ningde power station,,大唐国际宁德发电公司二期,Datang International Power Generation Co,China Datang,660,Operating,,2008,,,Supercritical,Hong'an Road,Fu'an,Ningde,Fujian,China,East Asia,26.757447,119.735394,exact,,,"8,564",205.3,59%,2.7
G102138,http://bit.ly/VTjed0,Datang Ningde power station Unit 5,Datang Ningde power station,,大唐国际宁德发电公司三期,Datang Intl Power Gen Co,China Datang,"1,000",Shelved,,,,,Supercritical,Hong'an Road,Fu'an,Ningde,Fujian,China,East Asia,26.757447,119.735394,exact,,,"8,564",205.3,59%,4.1
G102139,http://bit.ly/VTjed0,Datang Ningde power station Unit 6,Datang Ningde power station,,大唐国际宁德发电公司三期,Datang Intl Power Gen Co,China Datang,"1,000",Shelved,,,,,Supercritical,Hong'an Road,Fu'an,Ningde,Fujian,China,East Asia,26.757447,119.735394,exact,,,"8,564",205.3,59%,4.1
G102159,http://bit.ly/1MJ1l3Y,Datang Sha County Unit 1,Datang Sha County power station,,大唐国际沙县热电,Datang International Power Gen Co,China Datang,300,Pre,,,,,Supercritical,Yongxi Village Qingzhou Town ,Sha County,Sanming,Fujian,China,East Asia,26.450000,117.800000,approximate,,,"9,080",211.9,59%,1.4
